Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
7327,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@TheQuartering These same idiots voted Racism as a public health crisis last year.,Mostly Agree,Agree
7328,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","So @axios wrote this ...
""NEW YORK CITY HEALTH BOARD DECLARES RACISM A PUBLIC HEALTH CRISIS""

What an IDIOTIC statement!
Typical of Democrat thought.
Whenever they're in trouble they pull the RACIST arrow out of their quiver of excuses!
Who is the RACIST?
Address the REAL PROBLEM",Mostly Agree,Agree
7329,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Racism was officially declared a public health crisis in NYC a few days ago. Its a step in the right direction for sure but Black people have been saying this for several centuries,Agree,Agree
7330,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@RSGAT For what it's worth, we have had citizen driven petitions through the year to a) declare a climate emergency and b) to declare racism as a public health crisis but those were not brought to a vote by our Council. (2)",Mostly Agree,Agree
7331,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","To the public health experts &amp; government officials saying we shouldn't try to eradicate covid, but learn to live with it:

Let's not eradicate systemic racism &amp; sexism, lets learn to live with it.

Lets not eradicate the climate crisis, lets learn to live with it.",Agree,Agree
7332,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Addressing Racism as a Public Health Crisis would be great, if only we effectively and equitably addressed public health crises...",Agree,Agree
7333,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@PekalaLaw Harvard Public Health also posits that racism is a public health crisis.

I really hope people understand why leftists so desperately want government in charge of healthcare. Its the key to control of EVERYTHING.",Agree,Agree
7334,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","The movement to declare racism a public health crisis is another power grab by CRT theorists. This is a good reason to oppose government control of healthcare. Radical leftists are attempting to take control of military, transportation, and any department to promote #socialism.",Mostly Agree,Agree
7335,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@GOPLeader Kev-Kev, speaking of a ""public health crisis,"" have you SEEN what's happening in your district?

Dump your lazy racism and get your people vaccinated.

#Seditionist",Agree,Agree
7336,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@Quailporkchop @RandallOwen40 @LynzforCongress Doug, you forgot that ""racism is a public health crisis!"" Say hi to Patty Mayonnaise for me!",Mostly Agree,Agree
7337,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","With all the injustices in this world--all the racism, sexism, homophobia, radical inequality and extreme wealth, poverty, hunger, and climate crisis, I find it bizarre and sad that folks are ""fighting back"" for ""freedom"" by not wearing a mask or getting a public-health vaccine.",NO MAJORITY,Agree
7338,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@TPostMillennial Dem racism and bigotry CRT is a ""public health crisis""",Agree,Agree
7339,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Today is the Week Without Violence Day of Action! Today, join YWCAs all across the country to join together and take action to end gender-based violence and declare racism as a public health crisis.",Mostly Agree,Agree
7340,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","I consume cannabis for health and wellness purposes. It's great for helping me manage my chronic pain, PTSD, and navigating this world in which racism is deemed a public health crisis.",Mostly Agree,Agree
7341,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@realchrisrufo Interesting.  If racism is such a public health crisis, why are they promoting racism?",Agree,Agree
7342,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@CPD1617Scanner Ya'll remember when Lightfoot said ""racism is a public health crisis in Chicago""?  

Cops broke it up but what about tomorrow or the next day?  It's not over.  Someone will probably get shot. 

IMO the way residents on the west side treat each other is the public health crisis.",Agree,Agree
7343,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Racism should be treated as a public health crisis if we are ever going to beat it,Mostly Agree,Agree
7344,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Listening to Biden's speech now.  He invoked 'public health.' As in, 'racism is a public health crisis (PHC)' 'climate change is a PHC' 'gun violence is a PHC.' 'food insecurity is a PHC.' I wonder where this might be going??",Mostly Agree,Agree
7345,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@PlanetTyrus you were hilarious on Racism as a public health crisis!!!   Absolutely the best!!  Thank you for the laughs.,Mostly Agree,Agree
7346,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@NBCNews New York City is never going to recover from this. It will be the new Detroit. It's sad to see these once great cities destroyed by Democrats and their ignorance. A public health crisis would be a disease that is transmutable from person to person. Racism is not that.,Mostly Agree,Agree
7347,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@CathyHolcombe @SarahGrynpas @jessesingal You're exactly right about trust. When public health officials advised strict covid measures but supported massive BLM protests in the early days of the 2020 covid outbreak because ""racism is a health crisis,"" don't be surprised when the public loses trust in health institutions.",Agree,Agree
7348,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Racism is a public health crisis. The US was found guilty of 5 acts of genocide against black people which include mass incarceration, public health inequalities and environmental racism.",NO MAJORITY,Agree
7349,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@Cernovich I was pro most of the restrictions very early on, then became drastically anti- all of it once the ""racism is a public health crisis so go protest"" thing happened",Mostly Agree,Agree
7350,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Hometown elected a pervy &amp; '80s-obsessed GOP personality cultist from my high school class who I once got in a fight w/ as first selectman tonight as part of a backlash against racism being called a public health crisis + other right-wing grievances

but at least the Astros lost",Agree,Agree
7351,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Earlier this year, the Bloomington City Council declared racism a public health crisisbut [Victor] Rivas doesnt see it that way.

Were just Americans, and thats the main thing, Rivas said. You know what all this is doing, is separating us again.",NO MAJORITY,Disagree
7352,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@HappyPawsTreats @LionelMedia Everything will be done this way.  ""Defund the police"" will do away with police departments &amp; make them Departments of Public Safety. This way Everything can be a Public Health Crisis. Racism. Climate. Guns.  Anything at all.",Mostly Disagree,Disagree
7353,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","""Racism is a public health crisis.""",Agree,Agree
7354,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@michaeljknowles If this stands wait until OSHA notices the so called public health crisis' involving racism, firearms &amp; global warming. There is a reason they're pushing this &amp; this is just a toe in the water with what they've got planned.",Agree,Agree
7355,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","For those of you who say there is no racism in Virginia, just 10 months ago, it was seen as a public health crisis here. Denying its existence doesnt make it go away.",Mostly Agree,Agree
7356,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@tiredofita11 @emilemyburgh @CNN May I introduced you to the reality of systemic racism, a $7.25 minimum wage, the $1.6 trillion dollars of student debt, rising rent costs, poor public education system, no free health care, and the current homelessness crisis.",Mostly Agree,Agree
7357,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Reminder: Last year, at the height of the pandemic, the CDC was hosting critical race theory training programs, hosting Ibram Kendi for ""antiracism"" talks, and declaring that ""racism is a public health crisis.""

The science is absorbed into politicsalways has been.",Mostly Agree,Agree
7358,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@JesseKellyDC Then, once everyone gets used to the passports, they will deem climate change a public health crisis. Then they can tell you what temperature you can keep your house and how much you can drive. All paving the way to deem systemic racism a public health crisis.",Mostly Agree,Agree
7359,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@ADOSorg @GavinNewsom ""The experience of Willa &amp; Charles Bruce is an example of how racism against Black people has reached crisis proportions and has resulted in large disparities in family stability, health &amp; mental wellness, education, employment, economic development, public safety, criminal...""",Mostly Agree,Agree
7360,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@hollymathnerd Don't get down on yourself over it. I used to have faith in public health too.

 The CDC has funded me previously, but after the ""racism as a public health crisis"" and endorsement of rioting, no. Just no. I'll work in the private sector.",Mostly Agree,Agree
7361,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","- a healthcare system that does lacks affordable *health* or *care*
- a growing militarized police force w/known sympathizers to far-right wing groups
- a growing/returning acceptance of racism
- a lingering public health crisis perpetuated by misinformation, ignorance &amp; politics",Agree,Agree
7362,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@NewsPolitics Race Hustlers are making money in every area from govt to Racism is a national public health crisis! For whites.,Mostly Agree,Agree
7363,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@pschoep @DavidCornDC Explain your catchphrase defunded As in fund reallocation to better serve the mental health crisis that policing is ill equipped to deal with. 

Or the mandatory BCV &amp; external investigations due to bigotry &amp; racism in public service positions.  

You have no idea!",Mostly Agree,Agree
7364,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Racism is a public health crisis,Agree,Agree
7365,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Next up, resolution honoring Jane L. Ayers read by council member Benson! @Ayers4Detroit 

Among her many initiatives and accomplishments, those mentioned included her Juneteenth initiatives, naming racism as a public health crisis and many efforts supporting union workers",Mostly Agree,Agree
7366,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","(sidebar again: like, we are in the midst of a plethora of crises, which we are hearing about tonight: climate, housing, food, mental health, public health, racism, community institutions. 'Crime' is not on my crisis bingo card).",Agree,Agree
7367,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@DanielBMate Riverside and San Bernardino Counties declared racism a Public Health Crisis last year. Wonder how that's going.,Agree,Agree
7368,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@LorenCharnley Racism=Public Health crisis,Agree,Agree
7369,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","""In addressing racism as a public health crisis, health care professionals must pay closer attention to the unique challenges facing traditionally underserved minority groups, including Asian Americansemphasizing advocacy, transparency, and compassion for all those unseen.""",Mostly Agree,Agree
7370,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@AmiableQuinn @Lolxoxo6517 @RajivSatyanara2 @grudging1 @NateSilver538 And you unironically quoted an organization that designated ""racism"" a public health crisis during the BLM riots.  So if you're going to quote a whacked out obviously partisan organization the AAPS is on par with them in credibility.",Agree,Agree
7371,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@_BarringtonII Racism was also public health crisis.,Mostly Agree,Agree
7372,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@charcware @Arabell88925000 You are onto a connection I want EVERYONE OUT THERE to understand about the CDC:   Last year everyone was puzzled by them saying ""racism is America's biggest public health crisis"".   Why do I get the feeling they plan for the CDC to essentially take EVERYTHING over?????",Agree,Agree
7373,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@ETVPod Theres racism intertwined with many medical practitioners, built in from medical school, and an argument could be made it is causing a public health crisis. However, I dont really understand why Kenny is having this reaction and sharing this take of it all",Mostly Agree,Agree
7374,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@PublicHealth  is fighting against the public health crisis of structural racism and environmental injustice, and supporting urgent health funding for communities disproportionately suffering from the COVID-19 pandemic. #healthequity #fundhealth #SDOH",Mostly Agree,Agree
7375,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@Vagabending @ECMcLaughlin Perhaps because calling racism a public health crisis is so moronic and nonsensical that it's impossible to determine a legitimate action to take.,Mostly Agree,Agree
7376,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Racism is a public health crisis.,Agree,Agree
7377,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@KweenJosie Could be racism that is also a public health crisis.,Mostly Agree,Agree
7378,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@coocoomanmc @RubinReport @brad_polumbo ""CHICAGO (WLS) -- Mayor Lightfoot formally declared racism to be a public health crisis in Chicago Thursday. She's calling on all Chicagoans to work together to address racial inequities that have resulted from systemic racism."" -Lots more coming -  are you a racist?",Mostly Agree,Agree
7379,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",(3) The NYC Board of Public Health adopted a landmark resolution declaring racism a public health crisis and calling on the city to participate in a truth and reconciliation process involving persons from the communities most adversely affected by COVID.,Agree,Agree
7380,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","- Said ""2 weeks to stop the spread"" or even a month would turn into more gov't overreach when that was ""paranoia"" and ""not doing your part"" (Apr '20)

-Said BLM riots were superspreaders while doctors said ""Racism is the real public health crisis"" (July '20)",Agree,Agree
7381,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Ok back to the racism, capitalism, &amp; the public health crisis amongst us",Mostly Agree,Agree
7382,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Our resolution on racism as a public health crisis will allow us to take concrete actions toward tackling systemic racism and its legacy ...,Agree,Agree
7383,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@nypost I declare NYC a public health crisis with its racism.,Agree,Agree
7384,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@JeromeAdamsMD The AMA, an organization so blatantly politically partisan that suddenly decided racism was a public health crisis during BLM protests, put this poll out.

I TOTALLY believe it's an unbiased and accurate poll...",NO MAJORITY,Disagree
7385,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@Alexandria__MD When are they going to declare BLM members driving Ford Escapes a public health crisis.  That effects me a ton more than covid or racism,Mostly Agree,Agree
7386,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@mcuban Bruhh, Fauci literally told me ppl not to wear masks for an airborne disease and city health officials were literally applauding the George Floyd protests Bc racism is a worse public health crisis than covid..gtfoh with new information nonsense",Agree,Agree
7387,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@CarrieForA2 is in favor of vaccine mandates for city employees.  There was a thing about that on the agenda, but it's been removed.
Also, she's a board of health member &amp; social worker who says racism is a public health crisis.  #A2Council",NO MAJORITY,Agree
7388,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Top Racist Chicago Mayor Lori Lightfoot set aside $10 million in COVID-relief funds in June after declaring racism a public health crisis. Salt Lake City followed suit in July.,NO MAJORITY,Agree
7389,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@_SocialEntropy_ Remember the ""Racism is a public health crisis"" during that time lmao",NO MAJORITY,Agree
7390,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@AuronMacintyre Racism is an even bigger public health crisis than covid.

Our national institutions have been captured. Its time for state and local governments to claw the power back.",Mostly Agree,Agree
7391,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@prabhsingkh @Kit_Diesel_UA @stem_feed Bro you literally just tweeted ""racism is a public health crisis"" and then say this dumb xenophobic  opinion.",Mostly Agree,Agree
7392,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@everybodyshook Racism is a public health crisis.

People are dying.",Mostly Agree,Agree
7393,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@_BarringtonII So, when they also call racism a public health crisis, what kind of mandates can we expect then?",Mostly Agree,Agree
7394,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@RealCandaceO @innoutburger @ChickfilA Explain to me what is discriminatory about a vaccine mandate, Candace?  You do realize that you are promoting racism, right?  A public health crisis and states mandating vaccines is in the Constitution.  10th Amendment. Stop it.",Agree,Agree
7395,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@Strandjunker ""racism is a public health crisis""
""caregiving is infrastructure""",Agree,Agree
7396,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Racism Declared A Public Health Crisis In New York City  See NY is not a liberal city or state they still hate NEGRO as much as they always have I love it. Let the NeGRO's have the Bronx's and white can have everything else,Mostly Agree,Agree
7397,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@GuilfordCounty BOCC receive resolution declaring racism a public health crisis.,Mostly Agree,Agree
7398,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@WGNNews BUT Lightfoot Renamed Streets and Removed Statues? Declared Racism a Public Health Crisis  !! How many of these Homicides are attributed to the Supremacists that Garland and Dems have warned us about? Perhaps their attempting to intimidate future voters,NO MAJORITY,Agree
7399,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","And Black women are the most likely to die, laying bare the devastating impacts of intersecting racism and misogyny in the health care system.

This is a public health crisis! 

We must be bold, act now, and lean into policy. There is no time to waste.",Agree,Agree
7400,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","I don't know how I feel about NYC board of health declaring racism a public health crisis..

Like in the case of Ahmaud Arbery.. was the morbidity and mortality racism from 2 to 3 southern white men. 

Racism is getting real close to being classified a disease instead of a choice",Agree,Agree
7401,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@AntiRacistJazz @jonesnews @GovCox you should be speaking out against the rampant racism that is a true public health crisis in Utah @heathergraham @maddow @chucktodd,Mostly Agree,Agree
7402,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",that rapper aint invent those ideas and to make him a problem of hip-hop is particularly ridiculous and just another example of antiblack racism. so it felt important to at least be very clear that the black church did not create queer antagonism or the public health crisis.,Agree,Agree
7403,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@CNN These idiots think ""systemic racism"" is a public health crisis",Agree,Agree
7404,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@nathanfletcher This is about as meaningless as declaring racism a public health crisis, whats next is capitalism a public health crisis?",NO MAJORITY,Agree
7405,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@nypost Racism is such a public health crisis, it needs to be manufactured to meet the demand. The only structured racism that exists is that which leftioid MSM, the Board of health, and Dems pull out of their hivemind a**es.",Agree,Agree
7406,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",I don't know if sexism is worse than racism but I do know they should both be treated as a public health crisis.,Mostly Agree,Agree
7407,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@senrobportman Stop lying @senrobportman. You know votes were garnered from the uniformed/gullible by using CRT scare tactics in a state where RACISM was officially declared a public health crisis! Supply chain/inflation is the wreckage left by your guy Trump's failure to address COVID.,Mostly Agree,Agree
7408,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@Suntimes Must be because of the Supremacists that Garland and Democrats have warned us about. Lightfoot declared Racism a Public Health Crisis. 
 How many of the Children Shot and Killed were caused by White Supremacists??",Agree,Agree
7409,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@nbcsandiego I think hes watering down what constitutes a public Heath crisis.

Fletcher claims racism, climate change and now misinformation  as a crisis.

Pretty soon the broken ice cream machine at McDonalds will be a public health crisis.
#chickenlittle #panic #mediawhore",Agree,Agree
7410,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",They have declared Racism a public health crisis in Ct. Is that not plain enough to Ct residents? You are the cause  of the crime wave and those who commit those crimes are blameless,Agree,Agree
7411,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@TheEliKlein ""dOn'T mAkE pUbLiC hEaLtH a RaCe IsSuE""

~People who labeled racism a public health crisis in 2020",Mostly Disagree,Disagree
7412,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","Janey cites ""negative impacts of climate change, and as a means to continue addressing racism as a public health crisis. Boston is committed to meeting these crises... to ensure our waterfront is as resilient as possible while enhancing community benefits """,Mostly Agree,Agree
7413,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@HenningTveit @RowanJupiterXXX @RealSpikeCohen  ok, now. CENTER FOR DISEASE CONTROL. Dont see firearms anywhere in the title. I still remember the time when they declared racism a bigger public health crisis then Covid. The have be-clowned  themselves. Statistics on gun violence from that organization are meaningless.",Agree,Agree
7414,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@CTVAtlantic You mean Covid will be taking over! The lack of masks was troubling at the Moonlight Bizarre. At least when we rallied for BLM we were masked (and racism is a public health crisis after all),Mostly Agree,Agree
7415,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@theblaze Leave out the word ""racism,"" which by itself is now the most worthless word in the English language since no one can win an argument unless they pull that word out of their derriere, and it's still true. NYC is a public health crisis.",Mostly Agree,Agree
7416,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","When the scientists declared racism a public health crisis worse than COVID,

And flip-flopped all over the place on masks,

They lost all rationale for any reasonable person to trust them.",Agree,Agree
7417,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","in Wisconsin, we had the country burning last year, we have children gender confused, thinking they need to be the other gender, 778 ""gender clinics"" in America, but WHITE RACISM, that's public health crisis number one.... 3/3",NO MAJORITY,Agree
7418,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@4YrsToday Am I listening to the CDC that declared Racism a public health crisis? No, I actually have a fucking functional brain.",Agree,Agree
7419,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","#APHA2021 opening general session, initial remarks ""racism is a public health crisis"" ""inequitable access to nature is unacceptable"" - up now, looking forward to hearing from Heather McGee #TheSumofUsBook",Mostly Agree,Agree
7420,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@GovMikeDeWine What a difference a year makes &amp; how quickly your hypocrisy from racism being a public health crisis to you asking for Laura Kohler's resignation when she refused to rescind anti-racism &amp; equality Resolution 20. No integrity or values, nothing like Gov. Voinovich",Mostly Agree,Agree
7421,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","The lifelong effects of racism @ava &amp; @Kaepernick7 captured in #ColininBlackandWhite is THE conversation America needs to be having. The undiagnosed/untreated anxiety, depression &amp; PTSD created by these experiences are part of the public health crisis sickening us for a lifetime.",NO MAJORITY,Agree
7422,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@illinoispolicy Why do you think Lightfoot declared Racism a Public Health Crisis ?? Opens up Federal Funds for Fraud,  Waste and Kickbacks.  Over 300 Children shot and 42 Dead this year and how many  shootings are from Racism ? How many can attributed  to Biden Harris/ BLM supporters Voters ?",NO MAJORITY,Agree
7423,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",@kylegriffin1 Huh? Racism is a public health crisis? Am I the only one reading that sentence and thinking it doesnt make sense?,Mostly Agree,Agree
7424,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","With all the injustices in this world--all the racism, sexism, homophobia, radical inequality and extreme wealth, poverty, hunger, and climate crisis, it's bizarre and sad that folks are ""fighting back"" for ""freedom"" by not wearing a mask or getting a public-health vaccine.",Mostly Agree,Agree
7425,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@omarfmirza @NYCHealthCommr There may be some truth in it, but there is no deductive reasoning model or scientific method showing racism is a public health crisis. The people who are trained to use such reasoning and methods are eschewing them and drawing their own subjective and highly assumptive",Agree,Agree
7426,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis","@AntonioforATL @Raging_Natural Not you not being informed that being thin causes more health concerns than being fat. And The Netherlands (i'm Dutch)  is anything but a paradise. Institutional racism runs rampant, there is a severe housing crisis and public transport is very expensive. #realitycheck",Mostly Agree,Agree
7427,Lawrence Andrea,"""Our health department, our city and our county declared racism as a public health crisis last year.",True,1.0,"racism, public health crisis",Racism is declared a public health crisis in New York. Like wow! We knew that for over 250 years,Mostly Agree,Agree
